marital,word,n,tf,idf,tf_idf
single,blessed,80,7.601166779100592e-4,0.22314355131420976,1.6961513492200995e-4
single,break,80,7.601166779100592e-4,0,0
single,check,80,7.601166779100592e-4,0,0
single,experience,80,7.601166779100592e-4,0,0
divorced,started,79,0.005707680080919009,0,0
married,eyes,79,6.587395560595701e-4,0.22314355131420976,1.4699348393027844e-4
married,kitchen,79,6.587395560595701e-4,0,0
married,recipe,79,6.587395560595701e-4,0,0
married,service,79,6.587395560595701e-4,0,0
married,travel,79,6.587395560595701e-4,0.22314355131420976,1.4699348393027844e-4
married,treat,79,6.587395560595701e-4,0,0
single,forget,79,7.506152194361835e-4,0.5108256237659907,3.834334876767344e-4
single,invited,79,7.506152194361835e-4,0,0
single,spring,79,7.506152194361835e-4,0,0
single,tasted,79,7.506152194361835e-4,0,0
single,team,79,7.506152194361835e-4,0.22314355131420976,1.6749494573548482e-4
married,age,78,6.504010806664109e-4,0.22314355131420976,1.4513280691850277e-4
married,baseball,78,6.504010806664109e-4,0.22314355131420976,1.4513280691850277e-4
married,dream,78,6.504010806664109e-4,0,0
married,front,78,6.504010806664109e-4,0.22314355131420976,1.4513280691850277e-4
married,reached,78,6.504010806664109e-4,0,0
married,words,78,6.504010806664109e-4,0.22314355131420976,1.4513280691850277e-4
single,garden,78,7.411137609623078e-4,0,0
single,relatives,78,7.411137609623078e-4,0,0
married,award,77,6.420626052732519e-4,0,0
married,computer,77,6.420626052732519e-4,0.22314355131420976,1.432721299067271e-4
married,cuddled,77,6.420626052732519e-4,0,0
married,married,77,6.420626052732519e-4,0,0
married,sound,77,6.420626052732519e-4,0.22314355131420976,1.432721299067271e-4
single,id,77,7.31612302488432e-4,0.22314355131420976,1.6325456736243456e-4
single,issues,77,7.31612302488432e-4,0,0
single,planted,77,7.31612302488432e-4,0,0
single,program,77,7.31612302488432e-4,0.22314355131420976,1.6325456736243456e-4
single,training,77,7.31612302488432e-4,0,0
married,bring,76,6.337241298800927e-4,0.22314355131420976,1.414114528949514e-4
married,complimented,76,6.337241298800927e-4,0,0
married,hold,76,6.337241298800927e-4,0,0
married,means,76,6.337241298800927e-4,0,0
married,price,76,6.337241298800927e-4,0,0
married,road,76,6.337241298800927e-4,0,0
married,super,76,6.337241298800927e-4,0.22314355131420976,1.414114528949514e-4
single,approved,76,7.221108440145563e-4,0,0
single,hike,76,7.221108440145563e-4,0.22314355131420976,1.6113437817590946e-4
married,forget,75,6.253856544869336e-4,0.5108256237659907,3.194630170475902e-4
married,huge,75,6.253856544869336e-4,0.22314355131420976,1.3955077588317572e-4
married,memories,75,6.253856544869336e-4,0,0
married,sunday,75,6.253856544869336e-4,0.22314355131420976,1.3955077588317572e-4
married,water,75,6.253856544869336e-4,0,0
single,set,75,7.126093855406804e-4,0.22314355131420976,1.5901418898938433e-4
single,tonight,75,7.126093855406804e-4,0,0
married,crying,74,6.170471790937744e-4,0,0
married,hope,74,6.170471790937744e-4,0,0
married,mine,74,6.170471790937744e-4,0,0
married,rest,74,6.170471790937744e-4,0.22314355131420976,1.3769009887140004e-4
married,struggling,74,6.170471790937744e-4,0,0
married,tour,74,6.170471790937744e-4,0.22314355131420976,1.3769009887140004e-4
married,unexpected,74,6.170471790937744e-4,0.22314355131420976,1.3769009887140004e-4
single,husband,74,7.031079270668047e-4,0,0
single,miles,74,7.031079270668047e-4,0,0
single,prepared,74,7.031079270668047e-4,0.5108256237659907,3.591655454187132e-4
single,price,74,7.031079270668047e-4,0,0
single,sweet,74,7.031079270668047e-4,0,0
married,discovered,73,6.087087037006154e-4,0,0
married,fresh,73,6.087087037006154e-4,0.22314355131420976,1.3582942185962437e-4
married,hair,73,6.087087037006154e-4,0,0
married,head,73,6.087087037006154e-4,0.22314355131420976,1.3582942185962437e-4
married,telling,73,6.087087037006154e-4,0,0
married,wake,73,6.087087037006154e-4,0,0
single,bike,73,6.93606468592929e-4,0.22314355131420976,1.547738106163341e-4
single,chicken,73,6.93606468592929e-4,0,0
single,significant,73,6.93606468592929e-4,0.5108256237659907,3.54311956967109e-4
single,stress,73,6.93606468592929e-4,0.22314355131420976,1.547738106163341e-4
married,catch,72,6.003702283074563e-4,0.22314355131420976,1.339687448478487e-4
married,cookies,72,6.003702283074563e-4,0.22314355131420976,1.339687448478487e-4
married,dollars,72,6.003702283074563e-4,0.22314355131420976,1.339687448478487e-4
married,favourite,72,6.003702283074563e-4,0.9162907318741551,5.501136758912928e-4
married,glad,72,6.003702283074563e-4,0.5108256237659907,3.066844963656866e-4
married,ran,72,6.003702283074563e-4,0,0
married,season,72,6.003702283074563e-4,0,0
married,story,72,6.003702283074563e-4,0.22314355131420976,1.339687448478487e-4
single,band,72,6.841050101190532e-4,0,0
single,birth,72,6.841050101190532e-4,0,0
single,half,72,6.841050101190532e-4,0,0
single,heart,72,6.841050101190532e-4,0,0
divorced,talked,71,0.005129687161332274,0,0
married,bit,71,5.920317529142971e-4,0,0
single,deal,71,6.746035516451775e-4,0,0
single,story,71,6.746035516451775e-4,0.22314355131420976,1.5053343224328384e-4
married,fit,70,5.83693277521138e-4,0.22314355131420976,1.3024739082429735e-4
married,lots,70,5.83693277521138e-4,0.22314355131420976,1.3024739082429735e-4
married,marks,70,5.83693277521138e-4,0.9162907318741551,5.348327404498679e-4
married,practice,70,5.83693277521138e-4,0.22314355131420976,1.3024739082429735e-4
married,productive,70,5.83693277521138e-4,0.22314355131420976,1.3024739082429735e-4
single,kiss,70,6.651020931713018e-4,0.22314355131420976,1.484132430567587e-4
single,pounds,70,6.651020931713018e-4,0,0
single,productive,70,6.651020931713018e-4,0.22314355131420976,1.484132430567587e-4
married,granddaughter,69,5.753548021279789e-4,0,0
married,healthy,69,5.753548021279789e-4,0.22314355131420976,1.2838671381252165e-4
married,singing,69,5.753548021279789e-4,0,0
married,stress,69,5.753548021279789e-4,0.22314355131420976,1.2838671381252165e-4
married,surgery,69,5.753548021279789e-4,0,0
married,toddler,69,5.753548021279789e-4,0.5108256237659907,2.9390597568378297e-4
single,aunt,69,6.55600634697426e-4,0,0
single,award,69,6.55600634697426e-4,0,0
single,boy,69,6.55600634697426e-4,0,0
single,front,69,6.55600634697426e-4,0.22314355131420976,1.4629305387023358e-4
single,huge,69,6.55600634697426e-4,0.22314355131420976,1.4629305387023358e-4
single,pair,69,6.55600634697426e-4,0.22314355131420976,1.4629305387023358e-4
single,telling,69,6.55600634697426e-4,0,0
married,hot,68,5.670163267348198e-4,0.5108256237659907,2.8964646878981514e-4
married,report,68,5.670163267348198e-4,0,0
single,bit,68,6.460991762235503e-4,0,0
single,entire,68,6.460991762235503e-4,0,0
single,episode,68,6.460991762235503e-4,0,0
single,nap,68,6.460991762235503e-4,0,0
single,sunny,68,6.460991762235503e-4,0.22314355131420976,1.4417286468370845e-4
married,appointment,67,5.586778513416607e-4,0.22314355131420976,1.2466535978897033e-4
married,bike,67,5.586778513416607e-4,0.22314355131420976,1.2466535978897033e-4
married,door,67,5.586778513416607e-4,0.22314355131420976,1.2466535978897033e-4
married,medical,67,5.586778513416607e-4,0,0
married,memorable,67,5.586778513416607e-4,0.9162907318741551,5.119113372877307e-4
married,uncle,67,5.586778513416607e-4,0.5108256237659907,2.8538696189584726e-4
single,applied,67,6.365977177496746e-4,0.22314355131420976,1.4205267549718335e-4
single,caught,67,6.365977177496746e-4,0,0
single,dream,67,6.365977177496746e-4,0,0
single,earlier,67,6.365977177496746e-4,0,0
single,idea,67,6.365977177496746e-4,0.22314355131420976,1.4205267549718335e-4
single,nature,67,6.365977177496746e-4,0.22314355131420976,1.4205267549718335e-4
single,saturday,67,6.365977177496746e-4,0.5108256237659907,3.251904262574836e-4
single,sold,67,6.365977177496746e-4,0,0
divorced,house,66,0.004768441586590564,0,0
divorced,love,66,0.004768441586590564,0,0
married,accomplished,66,5.503393759485016e-4,0.22314355131420976,1.2280468277719463e-4
married,giving,66,5.503393759485016e-4,0.22314355131420976,1.2280468277719463e-4
married,god,66,5.503393759485016e-4,0.22314355131420976,1.2280468277719463e-4
married,rare,66,5.503393759485016e-4,0,0
single,bonus,66,6.270962592757988e-4,0.5108256237659907,3.2033683780587936e-4
single,dress,66,6.270962592757988e-4,0.22314355131420976,1.399324863106582e-4
single,late,66,6.270962592757988e-4,0.22314355131420976,1.399324863106582e-4
single,rest,66,6.270962592757988e-4,0.22314355131420976,1.399324863106582e-4
single,roommate,66,6.270962592757988e-4,0.22314355131420976,1.399324863106582e-4
single,speak,66,6.270962592757988e-4,0.22314355131420976,1.399324863106582e-4
single,spoke,66,6.270962592757988e-4,0,0
married,approved,65,5.420009005553425e-4,0,0
married,baked,65,5.420009005553425e-4,0.5108256237659907,2.7686794810791155e-4
married,caught,65,5.420009005553425e-4,0,0
married,competition,65,5.420009005553425e-4,0.22314355131420976,1.2094400576541897e-4
married,email,65,5.420009005553425e-4,0,0
married,forward,65,5.420009005553425e-4,0.22314355131420976,1.2094400576541897e-4
married,issues,65,5.420009005553425e-4,0,0
married,tasted,65,5.420009005553425e-4,0,0
single,door,65,6.175948008019231e-4,0.22314355131420976,1.378122971241331e-4
single,everyday,65,6.175948008019231e-4,0.22314355131420976,1.378122971241331e-4
single,god,65,6.175948008019231e-4,0.22314355131420976,1.378122971241331e-4
single,health,65,6.175948008019231e-4,0.22314355131420976,1.378122971241331e-4
single,water,65,6.175948008019231e-4,0,0
divorced,received,64,0.00462394335669388,0,0
divorced,walk,64,0.00462394335669388,0,0
married,boyfriend,64,5.336624251621833e-4,0,0
married,city,64,5.336624251621833e-4,0,0
married,earned,64,5.336624251621833e-4,0,0
married,fish,64,5.336624251621833e-4,0,0
married,grandson,64,5.336624251621833e-4,0.22314355131420976,1.1908332875364328e-4
married,piece,64,5.336624251621833e-4,0.5108256237659907,2.726084412139436e-4
married,roll,64,5.336624251621833e-4,0,0
single,discovered,64,6.080933423280474e-4,0,0
single,healthy,64,6.080933423280474e-4,0.22314355131420976,1.3569210793760796e-4
single,win,64,6.080933423280474e-4,0,0
divorced,told,63,0.004551694241745539,0,0
married,hang,63,5.253239497690242e-4,0,0
married,hes,63,5.253239497690242e-4,0.5108256237659907,2.683489343199758e-4
married,pair,63,5.253239497690242e-4,0.22314355131420976,1.1722265174186761e-4
married,quality,63,5.253239497690242e-4,0.5108256237659907,2.683489343199758e-4
single,accomplished,63,5.985918838541716e-4,0.22314355131420976,1.3357191875108283e-4
single,clothes,63,5.985918838541716e-4,0,0
single,exercise,63,5.985918838541716e-4,0,0
single,hospital,63,5.985918838541716e-4,0.22314355131420976,1.3357191875108283e-4
single,lying,63,5.985918838541716e-4,0.5108256237659907,3.057760724510667e-4
single,shower,63,5.985918838541716e-4,0,0
divorced,hours,62,0.004479445126797196,0,0
divorced,morning,62,0.004479445126797196,0,0
married,win,62,5.169854743758652e-4,0,0
single,due,62,5.890904253802959e-4,0,0
single,post,62,5.890904253802959e-4,0,0
single,sat,62,5.890904253802959e-4,0,0
single,yard,62,5.890904253802959e-4,0.22314355131420976,1.314517295645577e-4
married,amount,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,box,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,future,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,grandmother,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,hike,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,holiday,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
married,score,61,5.08646998982706e-4,0.22314355131420976,1.1350129771831625e-4
single,knowing,61,5.795889669064202e-4,0.22314355131420976,1.293315403780326e-4
single,marks,61,5.795889669064202e-4,0.9162907318741551,5.310719986728693e-4
single,semester,61,5.795889669064202e-4,0.5108256237659907,2.960688955478582e-4
single,shoes,61,5.795889669064202e-4,0.5108256237659907,2.960688955478582e-4
divorced,birthday,60,0.004334946896900513,0,0
married,adopted,60,5.003085235895469e-4,0.5108256237659907,2.555704136380722e-4
married,air,60,5.003085235895469e-4,0.22314355131420976,1.1164062070654059e-4
married,apartment,60,5.003085235895469e-4,0,0
married,filled,60,5.003085235895469e-4,0.22314355131420976,1.1164062070654059e-4
married,improved,60,5.003085235895469e-4,0.5108256237659907,2.555704136380722e-4
married,late,60,5.003085235895469e-4,0.22314355131420976,1.1164062070654059e-4
married,top,60,5.003085235895469e-4,0.5108256237659907,2.555704136380722e-4
single,doctor,60,5.700875084325444e-4,0.5108256237659907,2.9121530709625397e-4
single,hair,60,5.700875084325444e-4,0,0
single,painting,60,5.700875084325444e-4,0.22314355131420976,1.2721135119150745e-4
single,send,60,5.700875084325444e-4,0.5108256237659907,2.9121530709625397e-4
single,university,60,5.700875084325444e-4,0.5108256237659907,2.9121530709625397e-4
single,workout,60,5.700875084325444e-4,0.22314355131420976,1.2721135119150745e-4
divorced,car,59,0.004262697781952171,0,0
married,cool,59,4.919700481963877e-4,0.22314355131420976,1.097799436947649e-4
married,couch,59,4.919700481963877e-4,0,0
married,shower,59,4.919700481963877e-4,0,0
married,toy,59,4.919700481963877e-4,0,0
single,account,59,5.605860499586687e-4,0,0
single,chance,59,5.605860499586687e-4,0.22314355131420976,1.2509116200498234e-4
single,church,59,5.605860499586687e-4,0.22314355131420976,1.2509116200498234e-4
single,eyes,59,5.605860499586687e-4,0.22314355131420976,1.2509116200498234e-4
single,inside,59,5.605860499586687e-4,0.5108256237659907,2.8636171864464976e-4
single,joke,59,5.605860499586687e-4,0,0
married,amazon,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
married,animals,58,4.8363157280322867e-4,0,0
married,blooming,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
married,daily,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
married,eggs,58,4.8363157280322867e-4,0,0
married,light,58,4.8363157280322867e-4,0.5108256237659907,2.4705139985013643e-4
married,mall,58,4.8363157280322867e-4,0,0
married,salary,58,4.8363157280322867e-4,0.5108256237659907,2.4705139985013643e-4
married,short,58,4.8363157280322867e-4,0.5108256237659907,2.4705139985013643e-4
married,swimming,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
married,table,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
married,thanked,58,4.8363157280322867e-4,0.22314355131420976,1.0791926668298923e-4
single,dish,58,5.510845914847929e-4,0.22314355131420976,1.2297097281845722e-4
single,hope,58,5.510845914847929e-4,0,0
single,relationship,58,5.510845914847929e-4,0.22314355131420976,1.2297097281845722e-4
single,unforgettable,58,5.510845914847929e-4,0.9162907318741551,5.049537036561706e-4
married,art,57,4.7529309741006954e-4,0,0
married,aunt,57,4.7529309741006954e-4,0,0
married,degree,57,4.7529309741006954e-4,0.22314355131420976,1.0605858967121356e-4
married,organized,57,4.7529309741006954e-4,0,0
married,schedule,57,4.7529309741006954e-4,0.22314355131420976,1.0605858967121356e-4
married,sold,57,4.7529309741006954e-4,0,0
married,tax,57,4.7529309741006954e-4,0.22314355131420976,1.0605858967121356e-4
single,adopted,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
single,bar,57,5.415831330109172e-4,0.22314355131420976,1.2085078363193209e-4
single,bright,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
single,fit,57,5.415831330109172e-4,0.22314355131420976,1.2085078363193209e-4
single,head,57,5.415831330109172e-4,0.22314355131420976,1.2085078363193209e-4
single,hot,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
single,released,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
single,suddenly,57,5.415831330109172e-4,0.22314355131420976,1.2085078363193209e-4
single,vocation,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
single,worth,57,5.415831330109172e-4,0.5108256237659907,2.766545417414413e-4
